pic,percentage1,hex1,percentage2,hex2,percentage3,hex3,percentage4,hex4,percentage5,hex5,percentage6,hex6,percentage7,hex7,percentage8,hex8
172,0.42,#352316,0.18,#80693b,0.17,#8ab1cb,0.08,#d4bb78,0.06,#664321,0.05,#accacf,0.02,#af9058,0.02,#948055
173,0.36,#332519,0.22,#816a3b,0.19,#8bb2cc,0.09,#d4ba77,0.05,#accbcf,0.05,#674623,0.02,#b19258,0.02,#968155
174,0.34,#33261a,0.22,#816b3c,0.22,#8eb5cd,0.1,#d7bd7a,0.05,#694924,0.02,#9c8556,0.02,#b0cbca,0.02,#b2945a
175,0.32,#33261a,0.23,#816a3c,0.2,#8bb3cd,0.11,#d7be7a,0.05,#aacbd1,0.05,#684723,0.02,#b09259,0.02,#9b8456
176,0.32,#34271a,0.21,#826b3d,0.18,#8db5cd,0.14,#dbc47e,0.05,#694824,0.04,#b3ceca,0.03,#759ec2,0.03,#b4955c
177,0.55,#2c2017,0.18,#746031,0.15,#deca80,0.05,#644f2a,0.05,#957e44,0.01,#caad68,0.01,#ac9153,0.0,#ae7a35
178,0.54,#291e16,0.18,#745f31,0.15,#deca80,0.05,#947c43,0.04,#634e29,0.02,#cbae68,0.02,#ab9052,0.0,#a97431
179,0.53,#281e16,0.18,#756031,0.17,#dec97f,0.06,#937b42,0.02,#654e28,0.02,#caac67,0.01,#ac9052,0.0,#a77837
180,0.53,#281d16,0.19,#dec87f,0.16,#756031,0.07,#927b42,0.02,#644b26,0.02,#c8aa65,0.01,#ad9052,0.0,#af7c37
181,0.54,#281d16,0.19,#ddc77d,0.15,#745e30,0.07,#8f7840,0.03,#634a25,0.01,#c5a662,0.01,#ab8e51,0.0,#a67634
182,0.55,#281e16,0.18,#745e30,0.17,#dcc67d,0.05,#917941,0.03,#614824,0.02,#c5a562,0.01,#b09051,0.0,#aa7935
183,0.55,#281e16,0.17,#735d2f,0.17,#dcc67d,0.05,#8e773f,0.03,#624824,0.02,#c4a561,0.01,#ad8e50,0.0,#a77735
184,0.54,#281e16,0.18,#dcc77d,0.17,#745e30,0.05,#8d7740,0.03,#634a25,0.02,#c5a663,0.01,#af8f51,0.0,#a97735
185,0.53,#281e16,0.19,#ddc77e,0.17,#755f30,0.05,#907a43,0.03,#644a25,0.03,#c5a764,0.01,#ae9052,0.0,#a77835
186,0.53,#281e16,0.19,#ddc77e,0.16,#755f30,0.06,#8f7943,0.03,#654b26,0.02,#c4a764,0.01,#ae9053,0.0,#aa7c36
187,0.95,#110b07,0.03,#441f0d,0.01,#5a321a,0.0,#2a1d17,0.0,#4f2217,0.0,#522d10,0.0,#7f421f,0.0,#9a6632
188,0.84,#110b07,0.08,#46210f,0.03,#7e4c21,0.02,#5c3416,0.02,#67411d,0.01,#8c622b,0.01,#783c16,0.0,#9c783f
189,0.9,#060403,0.04,#120e0c,0.02,#341b06,0.02,#261705,0.01,#3e1d0e,0.0,#36120c,0.0,#6b3117,0.0,#361207
190,0.79,#0c0905,0.08,#44210b,0.04,#573310,0.04,#79481a,0.02,#825f21,0.01,#5e3b16,0.01,#703b12,0.0,#906b2e
191,0.85,#0c0805,0.07,#4c230d,0.03,#633d15,0.02,#895725,0.01,#7f461a,0.01,#916d2f,0.0,#782d14,0.0,#654721
192,0.83,#0d0906,0.08,#4b230d,0.04,#613c15,0.02,#865724,0.02,#7f481a,0.01,#8e6d2d,0.0,#684a22,0.0,#782c13
193,0.85,#0b0704,0.06,#48210b,0.03,#5a3611,0.02,#7e491d,0.01,#613f19,0.01,#846325,0.01,#773c14,0.0,#937234
194,0.84,#0b0705,0.06,#45210b,0.03,#593410,0.03,#7c471a,0.01,#816022,0.01,#613d18,0.01,#743913,0.0,#8f7130
195,0.83,#0d0804,0.07,#401d0a,0.03,#4d2c0d,0.02,#553314,0.02,#6c3916,0.01,#77531c,0.01,#181613,0.0,#692e10
196,0.84,#0e0a06,0.07,#3e1d0d,0.02,#4f2d0f,0.02,#553216,0.02,#4c2015,0.01,#6d3d1a,0.01,#261e16,0.0,#7a541e
197,0.85,#100b07,0.05,#3d1d0d,0.02,#522e17,0.02,#251b15,0.02,#4c1e16,0.02,#4c2b0f,0.02,#6e381b,0.0,#87592b
198,0.91,#0e0804,0.04,#53280f,0.02,#91642f,0.01,#845221,0.01,#71431a,0.01,#9e793f,0.0,#ac955f,0.0,#625131
199,0.92,#0d0804,0.03,#552810,0.02,#855423,0.02,#926731,0.01,#72441a,0.0,#9f7c42,0.0,#ac9861,0.0,#6c4f2d
200,0.92,#0d0704,0.03,#52260f,0.02,#91632f,0.01,#845221,0.01,#71421a,0.01,#9d783e,0.0,#a7905c,0.0,#6b5331
201,0.9,#0d0805,0.04,#4a2010,0.03,#7f4b26,0.01,#8f6433,0.01,#643419,0.01,#9a7544,0.0,#763d1b,0.0,#6a3d20
202,0.9,#0d0805,0.04,#491f0f,0.03,#7d4924,0.01,#8f6232,0.01,#633218,0.01,#997343,0.0,#693b1f,0.0,#73391a
203,0.9,#0d0805,0.04,#4b2010,0.03,#7f4a25,0.01,#906333,0.01,#653519,0.01,#9a7444,0.0,#6a3d1f,0.0,#753a1b
204,0.96,#110a06,0.03,#4f2717,0.01,#6a4125,0.0,#765437,0.0,#87613e,0.0,#907652,0.0,#a98e76,0.0,#81512e
205,0.95,#100a07,0.03,#482214,0.01,#5f361e,0.0,#7a4f2f,0.0,#67442b,0.0,#896640,0.0,#997a54,0.0,#743f22
206,0.96,#110a06,0.02,#4e2615,0.01,#683e23,0.0,#835d3b,0.0,#704d31,0.0,#a08664,0.0,#91734d,0.0,#7d4527
207,0.97,#110a07,0.02,#582d1a,0.0,#734c2d,0.0,#846342,0.0,#957653,0.0,#baa789,0.0,#9f8865,,
208,0.89,#0d0805,0.05,#4c2410,0.03,#86572c,0.01,#693b1c,0.01,#966f3d,0.01,#a38553,0.0,#7c4520,0.0,#714825
209,0.9,#0c0804,0.05,#4c220f,0.03,#815027,0.01,#67381a,0.01,#936937,0.01,#9d7b4a,0.0,#79421c,0.0,#6d4221
210,0.91,#0e0704,0.04,#4d220e,0.01,#976e33,0.01,#865625,0.01,#693916,0.01,#7c481a,0.0,#a27d44,0.0,#704821
211,0.91,#0e0704,0.04,#4d220e,0.02,#865525,0.01,#976d33,0.01,#693a16,0.01,#7c471a,0.0,#a27d43,0.0,#6f4720
212,0.96,#110b06,0.02,#5f381a,0.01,#7e5c2c,0.0,#a5885b,0.0,#cfc59e,0.0,#b7a678,0.0,#94744a,,
213,0.96,#120b06,0.02,#5f3919,0.01,#7e5b2c,0.0,#91734b,0.0,#b7a475,0.0,#a58759,0.0,#ccbf97,0.0,#9d683d
214,0.95,#110a06,0.03,#583016,0.01,#775326,0.0,#9a7a4d,0.0,#866641,0.0,#beaf83,0.0,#a99061,0.0,#926238
215,0.94,#120b07,0.04,#5a3217,0.02,#775326,0.0,#9a794c,0.0,#c1b387,0.0,#886940,0.0,#ab9465,0.0,#926b36
216,0.91,#0a0604,0.03,#431e0b,0.02,#76431d,0.02,#5d3112,0.01,#835926,0.0,#6d3a15,0.0,#643919,0.0,#8e6932
217,0.91,#0a0604,0.03,#431d0b,0.03,#74411c,0.01,#5b2f11,0.01,#845926,0.0,#6b3813,0.0,#613718,0.0,#8e6932
218,0.92,#0c0604,0.04,#53270f,0.02,#7f4c21,0.02,#6e3f19,0.0,#88602c,0.0,#96753c,0.0,#6d532f,0.0,#a89767
219,0.94,#0a0604,0.04,#5d3317,0.02,#765025,0.0,#99774b,0.0,#87623c,0.0,#bdad80,0.0,#a99062,0.0,#926434
220,0.96,#0d0805,0.02,#583115,0.01,#775325,0.0,#977546,0.0,#bba97b,0.0,#86613d,0.0,#a99162,0.0,#916d32
221,0.95,#0f0905,0.03,#593117,0.01,#775225,0.0,#9a774b,0.0,#866440,0.0,#bfac82,0.0,#ac9265,0.0,#937335
222,0.94,#120a06,0.04,#5d3519,0.02,#7e5a2b,0.0,#a28457,0.0,#8d6e48,0.0,#cbbf95,0.0,#b09a70,0.0,#9c7b3c
223,0.94,#120a06,0.04,#583116,0.02,#795426,0.0,#997949,0.0,#84633d,0.0,#beac80,0.0,#a99062,0.0,#927134
224,0.95,#0f0905,0.03,#4e2712,0.01,#6b431d,0.0,#866033,0.0,#a78f62,0.0,#734f2d,0.0,#7f5523,0.0,#967546
225,0.95,#100905,0.03,#562e15,0.01,#714d22,0.0,#80603a,0.0,#957348,0.0,#b6a376,0.0,#a28959,0.0,#916e31
226,0.95,#100905,0.03,#532b14,0.01,#704b21,0.0,#916e40,0.0,#b19b6f,0.0,#7f5f38,0.0,#9f8455,0.0,#89632b
227,0.96,#110a05,0.02,#593116,0.01,#775225,0.0,#99774a,0.0,#84633f,0.0,#bcac80,0.0,#a99164,0.0,#967736
228,0.96,#100a05,0.02,#5b3418,0.01,#7a5628,0.0,#c8be95,0.0,#a08356,0.0,#b39b6e,0.0,#8b6944,0.0,#95753a
229,0.97,#100905,0.02,#583317,0.01,#785227,0.0,#beac83,0.0,#9a764b,0.0,#a89164,0.0,#876640,0.0,#925d35
230,0.91,#0b0704,0.03,#431c0e,0.03,#73411f,0.01,#5f321a,0.01,#5b2d14,0.0,#83592a,0.0,#8b6536,0.0,#6b3215
231,0.91,#0c0805,0.03,#491f10,0.02,#7d4a24,0.01,#8c6131,0.01,#633218,0.01,#967241,0.01,#693c1f,0.0,#73391a
232,0.92,#0c0805,0.03,#481e10,0.02,#7a4723,0.01,#875c2e,0.01,#66371d,0.01,#5f2f17,0.0,#936d3d,0.0,#723819
233,0.91,#0c0805,0.03,#441d0e,0.02,#764220,0.01,#61331b,0.01,#84582a,0.01,#5b2d15,0.01,#8d6536,0.0,#5d2419
234,0.91,#0c0805,0.03,#481f10,0.02,#7c4823,0.01,#8a5f2f,0.01,#693a1e,0.01,#613118,0.01,#96703f,0.0,#743819
235,0.91,#0c0805,0.03,#491e0f,0.03,#7b4523,0.01,#68381d,0.01,#8b5e2f,0.01,#613017,0.01,#966b3c,0.0,#723819
236,0.92,#0c0805,0.03,#471c0e,0.02,#763f20,0.01,#602d15,0.01,#86562a,0.01,#65331b,0.0,#926438,0.0,#6e3416
237,0.92,#0d0805,0.03,#4b1e0f,0.02,#7c4523,0.01,#8d5e2f,0.01,#633117,0.01,#6a391e,0.0,#743819,0.0,#9a6c3d
238,0.91,#0c0704,0.04,#4d220f,0.02,#845324,0.01,#956a31,0.01,#693816,0.01,#79441a,0.0,#a07841,0.0,#70411f
239,0.91,#0b0604,0.04,#4d220f,0.02,#865525,0.01,#6b3a17,0.01,#976c33,0.01,#7b461b,0.0,#a27c46,0.0,#6e4220
240,0.91,#0c0704,0.04,#4c210e,0.01,#855424,0.01,#956a31,0.01,#6a3916,0.01,#7a451a,0.0,#a27a44,0.0,#6c4422
241,0.91,#0d0704,0.04,#4c210e,0.02,#855425,0.01,#976b33,0.01,#6a3917,0.01,#7a451b,0.0,#a17a44,0.0,#6d4321
242,0.91,#0e0704,0.04,#4d210f,0.02,#865526,0.01,#986d35,0.01,#6a3917,0.01,#7b451c,0.0,#a37d46,0.0,#704422
243,0.91,#0e0704,0.04,#4d220e,0.02,#885726,0.01,#996e36,0.01,#6b3b18,0.01,#7d471b,0.0,#a27e47,0.0,#6d4923
244,0.91,#0c0704,0.04,#4c210d,0.02,#845323,0.01,#956a32,0.01,#6a3916,0.01,#7b451a,0.0,#9f7a44,0.0,#6a4922
245,0.91,#0d0704,0.04,#4c210e,0.02,#845324,0.01,#683816,0.01,#966a33,0.01,#7a451a,0.0,#a17a43,0.0,#6a4421
246,0.91,#0c0604,0.04,#4b200d,0.02,#845323,0.01,#693816,0.01,#946931,0.01,#7a451a,0.0,#a07c44,0.0,#654622
247,0.91,#0c0604,0.04,#4c210e,0.02,#855524,0.01,#976c33,0.01,#693916,0.01,#7a461a,0.0,#a17c45,0.0,#6e4420
248,0.91,#0b0604,0.04,#4d210e,0.01,#845425,0.01,#956b32,0.01,#693917,0.01,#7b461b,0.0,#a17b44,0.0,#6e4221
249,0.91,#0d0704,0.03,#4e220e,0.01,#966c33,0.01,#865625,0.01,#6b3a17,0.01,#7d481b,0.0,#a17d44,0.0,#704521
250,0.88,#160b04,0.05,#5b3416,0.04,#7d612d,0.02,#8e7941,0.01,#aa9f67,0.01,#9e884f,0.01,#c8bd8a,,
251,0.89,#140a03,0.04,#826933,0.04,#603918,0.01,#b7ad77,0.01,#d9d1a3,0.01,#96864f,0.0,#a59861,,
252,0.9,#140a04,0.04,#836933,0.04,#623b19,0.01,#9a8a53,0.0,#b7ad77,0.0,#a99e67,0.0,#dad2a7,,
253,0.96,#0f0906,0.02,#5c3517,0.01,#795526,0.0,#9e7e51,0.0,#8d6b42,0.0,#bfac80,0.0,#ac9769,0.0,#967237
254,0.97,#0e0905,0.02,#593216,0.01,#735023,0.0,#987047,0.0,#84643d,0.0,#c7b38a,0.0,#a78e60,0.0,#936e2e
255,0.97,#0e0905,0.02,#532a14,0.01,#6e471f,0.0,#af9c6c,0.0,#8f673c,0.0,#7b5431,0.0,#9f8251,0.0,#885e28
256,0.89,#090903,0.03,#372509,0.02,#301503,0.02,#19200c,0.02,#3b3216,0.01,#152614,0.01,#58441b,0.01,#483f1c
257,0.89,#090903,0.03,#34240a,0.03,#2d1504,0.02,#17200c,0.02,#393116,0.01,#122715,0.01,#54431c,0.01,#592a0a
258,0.89,#090903,0.03,#36250a,0.02,#2f1503,0.02,#18200c,0.02,#3b3216,0.01,#132815,0.01,#56441b,0.0,#5c2b09
259,0.9,#090a03,0.02,#301603,0.02,#37250a,0.02,#3c3216,0.02,#19210c,0.01,#132715,0.0,#5c2b09,0.0,#56441d
260,0.89,#0a0a03,0.03,#301603,0.03,#38260b,0.02,#3d3417,0.01,#19220d,0.01,#122916,0.01,#58461d,0.01,#5d2d0a
261,0.96,#0f0906,0.02,#5b2f17,0.01,#7a5127,0.0,#997346,0.0,#bcab7c,0.0,#a99060,0.0,#825f3d,0.0,#8f6033
262,0.96,#0f0906,0.03,#532913,0.01,#6b431e,0.0,#8c6339,0.0,#ac9466,0.0,#725032,0.0,#9a7b4b,0.0,#835526
263,0.95,#100a06,0.03,#552c15,0.01,#704a21,0.0,#906b3f,0.0,#b39e70,0.0,#785537,0.0,#a18455,0.0,#875d28
264,0.96,#100a06,0.03,#532a14,0.01,#6d461f,0.0,#8f693d,0.0,#745234,0.0,#af996c,0.0,#9e7d50,0.0,#855b29
265,0.95,#100a06,0.03,#512914,0.01,#6c461f,0.0,#8c663b,0.0,#ae996d,0.0,#9d7d4e,0.0,#745132,0.0,#835928
266,0.96,#100a06,0.02,#582e15,0.01,#724b22,0.0,#825d39,0.0,#967349,0.0,#b7a376,0.0,#a58b5c,,
267,0.92,#0c0704,0.03,#532810,0.02,#8e652e,0.02,#6f441b,0.01,#99773d,0.01,#845521,0.0,#aa8e58,0.0,#73582b
268,0.92,#0c0704,0.03,#50260f,0.02,#8c612c,0.01,#6d411a,0.01,#97743a,0.01,#825220,0.0,#a68952,0.0,#745327
269,0.92,#0c0704,0.03,#51270f,0.02,#8c612c,0.01,#6e421a,0.01,#98753c,0.01,#835320,0.0,#a68952,0.0,#745328
270,0.92,#0c0704,0.03,#532810,0.02,#8e632e,0.02,#71441c,0.01,#99763d,0.01,#855622,0.0,#79562a,0.0,#aa8e59
271,0.96,#090604,0.02,#4d2b14,0.01,#68431d,0.0,#876035,0.0,#a99263,0.0,#74512e,0.0,#815924,0.0,#977747
272,0.96,#0b0705,0.02,#4e2a13,0.01,#66411d,0.0,#875f33,0.0,#a88f5e,0.0,#70502e,0.0,#977546,0.0,#815923
273,0.96,#0b0805,0.02,#502b15,0.01,#69441e,0.0,#8a6439,0.0,#aa9363,0.0,#76542e,0.0,#99794b,0.0,#846024
274,0.9,#0c0705,0.04,#4d240e,0.02,#6b3c16,0.01,#7b4a1b,0.01,#845827,0.01,#996f37,0.0,#a47f48,0.0,#6c4824
275,0.58,#231308,0.16,#583413,0.14,#79561d,0.04,#947329,0.03,#a9934b,0.03,#9b7f38,0.01,#c2b478,0.0,#846e37
276,0.62,#1f1107,0.16,#593412,0.12,#7a551d,0.03,#937229,0.03,#a9934d,0.02,#9c7e39,0.02,#c2b578,0.0,#816b38
277,0.92,#0c0704,0.03,#4f240e,0.01,#885a2a,0.01,#6b3c18,0.01,#7e491c,0.01,#987039,0.0,#a6854f,0.0,#6c4a26
278,0.92,#0c0704,0.04,#4e250e,0.01,#885c2a,0.01,#6c3e17,0.01,#7d4a1c,0.0,#977138,0.0,#a4844d,0.0,#704825
279,0.92,#0c0704,0.04,#4f250e,0.02,#895c2a,0.01,#6c3e18,0.01,#7f4c1d,0.01,#9a733b,0.0,#a78750,0.0,#704d26
280,0.95,#0d0805,0.04,#502a14,0.01,#67421f,0.0,#8a6339,0.0,#735531,0.0,#ac9468,0.0,#9a7b4c,0.0,#804f28
281,0.95,#0d0805,0.04,#563016,0.01,#6f4b24,0.0,#947044,0.0,#826039,0.0,#b9a87b,0.0,#a4895c,0.0,#8e6231
282,0.89,#0a0a03,0.03,#321604,0.02,#3a260a,0.02,#3f3417,0.01,#1a220d,0.01,#112916,0.01,#5b471d,0.01,#612c09
283,0.89,#0a0a03,0.03,#331604,0.03,#3b270b,0.02,#403518,0.02,#19220d,0.01,#112a17,0.01,#5d481d,0.0,#622e0a
284,0.89,#0a0903,0.02,#392509,0.02,#311503,0.02,#3d3215,0.02,#1b200b,0.02,#132714,0.01,#4b3f1c,0.0,#5f2b08
285,0.9,#100904,0.04,#4e250e,0.02,#885826,0.02,#6b3c17,0.01,#976e33,0.01,#a47f45,0.0,#7f4c1b,0.0,#744622
286,0.9,#100904,0.03,#4e250d,0.02,#875826,0.02,#6b3c17,0.01,#976e34,0.01,#7f4d1c,0.0,#a38148,0.0,#714924
287,0.91,#0f0804,0.03,#4f250e,0.02,#8a5b27,0.01,#6c3d16,0.01,#996f36,0.01,#7e4e1c,0.0,#a5824a,0.0,#754523
288,0.92,#0e0804,0.03,#50240e,0.02,#987036,0.01,#8a5a28,0.01,#6e3d17,0.01,#804c1c,0.0,#a28047,0.0,#6f4d25
289,0.94,#0e0a05,0.03,#522712,0.01,#70431e,0.01,#8d6031,0.01,#814c24,0.0,#a07b49,0.0,#a38e5c,0.0,#76562f
290,0.93,#0d0a05,0.03,#48220f,0.02,#7f4c24,0.01,#613416,0.01,#8c6130,0.01,#6a3e1e,0.0,#9a713f,0.0,#763e19
291,0.93,#0d0a05,0.02,#47210e,0.02,#7d4a22,0.01,#5e3314,0.01,#8a5e2c,0.01,#683c1c,0.0,#966c3a,0.0,#753e17
292,0.94,#130c07,0.04,#5f361a,0.01,#7f592b,0.0,#926e4b,0.0,#a7865d,0.0,#cdc199,0.0,#b5a176,,
293,0.93,#120b06,0.04,#5c3518,0.02,#7b572a,0.0,#9f7e52,0.0,#cbbf97,0.0,#896843,0.0,#b19a6e,0.0,#987037
294,0.95,#130b06,0.03,#5f3619,0.01,#7c5629,0.0,#906d48,0.0,#c9bd96,0.0,#a3845c,0.0,#b49f76,,
295,0.94,#130b06,0.04,#5d3518,0.01,#7e5829,0.0,#a28257,0.0,#d0c59d,0.0,#8d6844,0.0,#b6a076,0.0,#9d773b
296,0.95,#140c07,0.04,#4e2d15,0.0,#6d4420,0.0,#b2996e,0.0,#7a5636,0.0,#906c46,0.0,#9f8056,0.0,#8c5a28
297,0.95,#140c07,0.04,#4b2b15,0.0,#6a4121,0.0,#ac9268,0.0,#8a6540,0.0,#775434,0.0,#98794f,0.0,#824e1c
298,0.94,#110b06,0.03,#795726,0.03,#603518,0.0,#907043,0.0,#a08052,0.0,#c4b489,0.0,#b0996c,0.0,#9a6c3a
299,0.92,#100a06,0.03,#5d3418,0.03,#7a5827,0.01,#9a7b49,0.0,#87693d,0.0,#c5b68a,0.0,#ad9363,0.0,#926d34
300,0.92,#0f0906,0.03,#5e3518,0.03,#7b5928,0.01,#9b7b4a,0.0,#8a6a3f,0.0,#c6b78c,0.0,#af9567,0.0,#957436
301,0.92,#0f0905,0.04,#603719,0.03,#7c5a28,0.0,#a08050,0.0,#8e6f42,0.0,#c7b78d,0.0,#b2986b,0.0,#97793a
302,0.93,#0d0905,0.02,#48220f,0.02,#7f4e25,0.01,#8c622f,0.01,#613516,0.0,#6a3f1f,0.0,#99713d,0.0,#743e19
303,0.93,#0d0905,0.02,#43200e,0.02,#7c4b23,0.01,#895f2d,0.01,#5b3214,0.0,#976e3b,0.0,#663d1d,0.0,#713b18
304,0.9,#0d0a05,0.03,#49230f,0.02,#7d4d24,0.01,#8c6530,0.01,#603417,0.01,#9a7641,0.0,#6a3e1f,0.0,#774319
305,0.9,#0d0a05,0.03,#48220f,0.03,#7d5025,0.01,#8b6631,0.01,#613617,0.01,#977842,0.0,#754119,0.0,#683e1f
306,0.91,#0c0a05,0.04,#49230f,0.03,#7c5025,0.01,#8b6731,0.01,#633818,0.01,#967742,0.0,#75411a,0.0,#6a4220
307,0.91,#0c0a05,0.04,#4b2410,0.02,#805528,0.01,#906d36,0.01,#653a19,0.01,#9c7f49,0.0,#6d4422,0.0,#78451d
308,0.91,#0c0905,0.03,#4a2310,0.02,#7e5226,0.01,#8d6933,0.01,#633818,0.01,#987b46,0.01,#6c4321,0.0,#77421b
309,0.91,#0d0a05,0.03,#492310,0.02,#7f5226,0.01,#8d6833,0.01,#633818,0.01,#997945,0.01,#6c4321,0.0,#77421b
310,0.91,#0c0a05,0.03,#492410,0.03,#805427,0.01,#906c35,0.01,#643a19,0.01,#9c7e48,0.0,#78451c,0.0,#6c4521
311,0.86,#0d0b06,0.04,#614013,0.04,#47230c,0.02,#23422f,0.02,#8e7331,0.01,#5b5226,0.01,#7d5314,0.0,#2b574d
312,0.82,#0c0a05,0.06,#45200c,0.06,#5b3a13,0.02,#754813,0.02,#8b6d2f,0.01,#233f2e,0.01,#544c24,0.0,#836017
313,0.73,#0f0b06,0.09,#603c12,0.08,#481f0c,0.03,#7a4c13,0.03,#574c24,0.02,#243d29,0.02,#8c6d2c,0.01,#636330
314,0.76,#100b06,0.08,#664211,0.07,#4c220d,0.03,#585228,0.02,#28442e,0.02,#97742e,0.02,#825713,0.01,#855d26
315,0.99,#090c07,0.0,#1d4a42,0.0,#2e635b,0.0,#807213,0.0,#cbc757,0.0,#593c0f,0.0,#e7eb96,0.0,#4a867c
316,0.99,#090c07,0.0,#32675f,0.0,#1f4c47,0.0,#7f7212,0.0,#5c928a,0.0,#5d410e,0.0,#cbc957,0.0,#e6eb93
317,0.99,#0a0c08,0.0,#5d361b,0.0,#1e4b45,0.0,#346962,0.0,#7f7312,0.0,#c9c559,0.0,#e8ee97,0.0,#6d9e99
318,0.99,#090c07,0.0,#5d371b,0.0,#7f7316,0.0,#d4d264,0.0,#286155,0.0,#edf2a1,0.0,#1d4e45,0.0,#ada330
319,0.73,#0c0b07,0.09,#3c260c,0.09,#321a0a,0.02,#172816,0.02,#192311,0.02,#343416,0.01,#57320a,0.01,#63470c
320,0.76,#0d0a06,0.1,#3f280c,0.09,#341b09,0.02,#1e2410,0.01,#373617,0.01,#58320b,0.01,#192b17,0.01,#48491a
321,0.72,#110a05,0.11,#3f210a,0.07,#4f2e0b,0.04,#141c11,0.03,#483a14,0.02,#292d14,0.0,#3b2310,0.0,#775c16
322,0.66,#0f0904,0.15,#371d09,0.07,#462909,0.05,#11190f,0.04,#3e3211,0.02,#222812,0.01,#351f0e,0.0,#623909
323,0.64,#0e0804,0.15,#381d09,0.08,#111910,0.05,#482a0a,0.04,#3f3312,0.01,#222a14,0.01,#351f0e,0.01,#5d350a
324,0.67,#0e0905,0.15,#3c2009,0.06,#131b11,0.05,#4e2d0a,0.04,#413713,0.02,#5f3709,0.01,#37220f,0.01,#222c15
325,0.64,#0f0804,0.14,#3d1f09,0.08,#131a10,0.05,#4f2d0a,0.04,#433512,0.02,#38210e,0.02,#613609,0.01,#242b14
326,0.65,#0d0804,0.17,#341c09,0.07,#0f1810,0.04,#43270a,0.04,#393012,0.01,#311e0e,0.01,#1d2714,0.01,#532f0a
327,0.97,#060703,0.01,#381b0b,0.01,#4d270e,0.0,#603511,0.0,#643917,0.0,#462d1b,0.0,#704918,0.0,#1c291c
328,0.95,#080803,0.02,#341b07,0.01,#47250d,0.01,#653312,0.01,#714713,0.0,#102716,0.0,#072921,0.0,#774a20
329,0.97,#0b0804,0.01,#391c0a,0.0,#5f2e12,0.0,#4a2714,0.0,#433826,0.0,#192d16,0.0,#444936,0.0,#355346
330,0.97,#0d0904,0.01,#3d1c0b,0.01,#522812,0.0,#643013,0.0,#453b28,0.0,#1d2d18,0.0,#494d37,0.0,#673d26
331,0.93,#0d0803,0.04,#2f190b,0.01,#632e10,0.01,#43220f,0.0,#704010,0.0,#222513,0.0,#443321,0.0,#64341d
332,0.94,#0d0803,0.02,#19140b,0.01,#38180b,0.01,#652c0f,0.01,#4b210e,0.01,#361607,0.0,#794316,0.0,#703e11
333,0.92,#120903,0.03,#1c150b,0.01,#682f0e,0.01,#391a0b,0.01,#371807,0.01,#53240d,0.0,#794610,0.0,#713415
334,0.87,#120903,0.08,#20150a,0.02,#371a0b,0.01,#672f0d,0.01,#52250c,0.01,#351806,0.01,#703414,0.0,#7c4714
335,0.91,#100903,0.05,#1f150b,0.01,#4c220d,0.01,#632c0e,0.01,#341706,0.01,#35170b,0.01,#724010,0.0,#774216
336,0.88,#0d0705,0.03,#3e2408,0.03,#18160c,0.02,#341707,0.02,#23230f,0.01,#3b2a0f,0.0,#2a1e09,0.0,#692a08
337,0.9,#0e0805,0.04,#482b0a,0.04,#3b1d07,0.01,#463715,0.01,#74320b,0.0,#292a13,0.0,#2b270d,0.0,#1e1d11
338,0.86,#0c0604,0.04,#432708,0.03,#361807,0.02,#19160c,0.02,#442e0f,0.01,#684812,0.01,#6a2d08,0.01,#6a511a
339,0.76,#0f0702,0.12,#3e1d04,0.06,#4c2c05,0.04,#17180c,0.02,#43360e,0.01,#27280f,0.0,#693b05,0.0,#78590f
340,0.76,#0f0702,0.13,#3d1c03,0.05,#4b2c05,0.03,#15180c,0.02,#3f350d,0.01,#653a04,0.01,#27280e,0.0,#705206
341,0.79,#0d0702,0.1,#361804,0.04,#422705,0.04,#13160c,0.02,#392e0d,0.01,#23240e,0.0,#5d3305,0.0,#634606
342,0.77,#0f0703,0.1,#3b1b04,0.06,#15160b,0.03,#4a2a05,0.02,#3f310d,0.01,#27260e,0.0,#653905,0.0,#371c0b
343,0.8,#100803,0.13,#3f1e05,0.05,#4e3408,0.01,#4a4114,0.0,#704209,0.0,#7e5e16,0.0,#72570d,0.0,#2f2b0d
344,0.84,#110803,0.11,#3d1e05,0.04,#4c3509,0.01,#483f13,0.0,#6d4508,0.0,#1c2211,0.0,#7c5b15,0.0,#2d2e13
345,0.94,#0f0903,0.02,#1a160c,0.01,#5f2e10,0.01,#351708,0.01,#46240e,0.01,#3b1a0c,0.0,#704611,0.0,#643317
346,0.94,#0e0802,0.02,#17160b,0.01,#5f2f0e,0.01,#47230d,0.01,#351807,0.0,#3b1a0c,0.0,#6e470f,0.0,#663416
347,0.95,#0d0802,0.01,#13160c,0.01,#5c2d10,0.01,#44220e,0.01,#331607,0.01,#663f10,0.0,#431f09,0.0,#37170d
348,0.96,#0c0803,0.02,#402309,0.01,#48300a,0.0,#73400c,0.0,#866116,0.0,#573513,0.0,#784a12,0.0,#3f2612
349,0.96,#0d0703,0.03,#3c210b,0.01,#6e3d10,0.0,#4a300e,0.0,#734517,0.0,#62290d,0.0,#4f3618,0.0,#87631a
350,0.97,#0b0603,0.01,#3d1e09,0.01,#44290c,0.0,#6a3b13,0.0,#69370d,0.0,#4d2f14,0.0,#7d5617,0.0,#402111
