pic,percentage1,hex1,percentage2,hex2,percentage3,hex3,percentage4,hex4,percentage5,hex5,percentage6,hex6,percentage7,hex7,percentage8,hex8
182,0.25,#764328,0.16,#8f5f3a,0.15,#c39463,0.13,#a1744e,0.13,#561f12,0.11,#e0b57b,0.07,#f5dca3,0.0,#b9773f
183,0.24,#754429,0.16,#8d5f3b,0.15,#c29564,0.14,#551f13,0.13,#a07550,0.11,#deb57c,0.06,#f5dea5,0.0,#b8773f
184,0.25,#754328,0.16,#8e5f3b,0.16,#c29564,0.13,#541e12,0.12,#a0744f,0.12,#dfb57d,0.06,#f6dfa7,0.0,#b77740
185,0.26,#764328,0.16,#c39464,0.14,#8f5e3b,0.14,#531e12,0.13,#a0734e,0.11,#e0b57c,0.06,#f5dda5,0.0,#b6753f
186,0.25,#764429,0.16,#c39564,0.15,#8f5f3c,0.14,#551f13,0.12,#a1754f,0.11,#e0b57d,0.06,#f5dea6,0.0,#b8763f
187,0.25,#764327,0.16,#905f3a,0.16,#c49563,0.14,#551e12,0.12,#a1744e,0.11,#e0b57b,0.06,#f5dea5,0.0,#b8773e
188,0.25,#76442a,0.16,#c49465,0.15,#541e15,0.14,#9f724f,0.13,#8f5e3c,0.1,#dfb47c,0.07,#f4dba4,0.0,#b87540
189,0.26,#754427,0.16,#c29463,0.15,#8e5f3a,0.14,#531f10,0.13,#a0744d,0.1,#deb47a,0.07,#f4dba4,0.0,#b6773e
190,0.26,#754327,0.16,#c29462,0.15,#8f5e3a,0.13,#9f734d,0.13,#541e11,0.1,#dfb47a,0.07,#f4dda4,0.0,#b7763e
191,0.25,#744427,0.16,#c29563,0.16,#8d5f3a,0.14,#532012,0.13,#9f744e,0.09,#deb47a,0.07,#f3dca3,0.0,#b6763e
192,0.26,#754327,0.16,#c29463,0.14,#9e724d,0.14,#8e5e39,0.13,#541e12,0.1,#deb479,0.07,#f4dea4,0.0,#b7763c
193,0.25,#754327,0.16,#8e5f38,0.16,#c29461,0.13,#a0744c,0.12,#541e12,0.1,#dfb579,0.07,#f5dfa4,0.0,#b7763d
194,0.24,#744427,0.15,#c29562,0.15,#8c5e38,0.15,#9e744c,0.13,#531f12,0.09,#ddb478,0.08,#f4dda2,0.0,#b6753c
195,0.26,#764327,0.16,#c39462,0.15,#9f724c,0.14,#541e12,0.14,#8e5e39,0.08,#deb379,0.08,#f5dba1,0.0,#b7753d
196,0.25,#774427,0.15,#9f734b,0.15,#c39461,0.14,#572112,0.14,#8e5e37,0.09,#deb377,0.08,#f4d99f,0.0,#b9763b
197,0.25,#764425,0.15,#8e5f36,0.15,#c29460,0.14,#552011,0.14,#a0744b,0.09,#ddb376,0.08,#f5da9e,0.0,#b8763b
198,0.25,#744326,0.15,#8c5d38,0.15,#9f734c,0.15,#c19462,0.14,#541f11,0.09,#ddb277,0.08,#f4d89e,0.0,#b8773c
199,0.25,#754527,0.15,#c29462,0.15,#8d5e39,0.15,#542112,0.14,#a0744d,0.09,#deb378,0.07,#f5d89f,0.0,#b7773d
200,0.26,#764428,0.16,#c39463,0.14,#9f724d,0.14,#8f5e39,0.14,#552011,0.08,#e0b47a,0.07,#f4d79f,0.0,#b7773d
201,0.27,#774328,0.16,#c39363,0.15,#9f714c,0.13,#561f12,0.12,#8f5d39,0.08,#dfb379,0.08,#f2d39c,0.0,#b7753c
202,0.25,#744425,0.17,#8c5f37,0.16,#c19561,0.13,#532110,0.13,#9f754c,0.08,#ddb477,0.07,#f0d49a,0.0,#b7773c
203,0.24,#754425,0.16,#8d5f37,0.16,#c19460,0.14,#9f744a,0.13,#542110,0.09,#deb577,0.08,#f0d499,0.0,#b6773b
204,0.23,#754426,0.16,#8c5d37,0.16,#9f744b,0.15,#c19461,0.14,#552012,0.08,#dcb277,0.08,#f0d299,0.0,#b8773c
205,0.24,#754427,0.16,#9f734b,0.15,#c19361,0.15,#8d5d37,0.14,#552112,0.08,#ddb278,0.08,#f1d299,0.0,#b8773c
206,0.22,#754225,0.17,#9e724a,0.16,#8a5b35,0.14,#552011,0.14,#c0915f,0.09,#eece95,0.08,#d9af74,0.0,#b7763b
207,0.23,#734226,0.18,#9c714a,0.14,#bf9160,0.14,#895a36,0.13,#531f12,0.09,#efcf96,0.08,#d9af75,0.0,#b82c35
208,0.25,#754426,0.16,#9f734b,0.16,#c29461,0.15,#8d5e37,0.13,#552111,0.08,#f3d59a,0.08,#dfb478,0.0,#ba2833
209,0.23,#774528,0.19,#9e714a,0.15,#c29261,0.15,#562212,0.12,#8c5c37,0.1,#f0cf95,0.06,#dcb175,0.0,#bc2733
210,0.27,#744324,0.16,#c0935f,0.16,#8d5f36,0.14,#9f744a,0.11,#531e0f,0.08,#f3d499,0.08,#deb577,0.0,#b7783b
211,0.24,#764526,0.16,#9e734a,0.15,#c29460,0.14,#8d5d36,0.14,#552111,0.09,#f1d195,0.07,#deb475,0.0,#b7773a
212,0.25,#754326,0.17,#9e724a,0.15,#c19360,0.14,#541f11,0.13,#8d5c36,0.1,#f0cf95,0.07,#ddb275,0.0,#bc2932
213,0.23,#764427,0.18,#9e734b,0.16,#c29461,0.14,#8d5d37,0.12,#572213,0.1,#f1d095,0.06,#deb377,0.0,#ba2932
214,0.22,#75452a,0.21,#9c714b,0.15,#562316,0.14,#c19463,0.11,#edcc94,0.11,#8a5b37,0.05,#dab077,0.0,#c34146
215,0.24,#76442a,0.2,#9c704c,0.15,#c29565,0.14,#572316,0.12,#edcc94,0.1,#8b5c38,0.05,#dbb178,0.0,#c3404a
216,0.23,#754428,0.2,#9c714b,0.14,#c09463,0.14,#562314,0.12,#8a5b37,0.12,#edcc93,0.06,#d9b077,0.0,#bb2632
217,0.24,#75442a,0.18,#9d724c,0.15,#c19564,0.13,#552215,0.12,#8b5d38,0.11,#efcf97,0.06,#dcb379,0.0,#b82533
218,0.23,#754528,0.2,#9c714b,0.15,#c19563,0.13,#562314,0.12,#eecd94,0.11,#8b5c37,0.05,#dbb277,0.0,#b72330
219,0.24,#74442a,0.18,#9c724d,0.15,#c09464,0.13,#542115,0.12,#8b5d3a,0.1,#f0d29a,0.07,#ddb47b,0.0,#b92234
220,0.22,#75462a,0.2,#9d724d,0.14,#c19565,0.14,#562416,0.12,#8b5c39,0.11,#f0d198,0.06,#dcb37a,0.0,#bf2133
221,0.24,#76442a,0.18,#9e724d,0.15,#c19464,0.13,#8c5d39,0.12,#572316,0.11,#f1d39a,0.07,#deb47a,0.0,#c12133
222,0.22,#764529,0.18,#9e734c,0.15,#c29564,0.14,#582515,0.13,#8c5d38,0.11,#f0d198,0.06,#ddb479,0.0,#c32332
223,0.23,#75452a,0.19,#9d734c,0.15,#c19564,0.13,#8b5d39,0.13,#572415,0.11,#f0d299,0.07,#dcb479,0.0,#c12633
224,0.62,#7b0000,0.3,#300000,0.07,#c30101,0.0,#ee4925,0.0,#e51a07,0.0,#86120e,,,,
225,0.63,#790000,0.29,#2d0000,0.07,#b90001,0.01,#df0b02,0.0,#e41103,0.0,#c30006,0.0,#d00907,0.0,#7a0507
226,0.62,#790000,0.29,#2c0000,0.08,#b90001,0.01,#e00c02,0.0,#e51202,0.0,#ca0106,0.0,#8b0306,0.0,#c50d08
227,0.62,#7b0000,0.3,#2e0000,0.08,#bf0101,0.0,#e61302,0.0,#c90406,0.0,#d71307,0.0,#960306,0.0,#ba130f
228,0.62,#7a0000,0.29,#2d0000,0.09,#bd0101,0.0,#e61402,0.0,#b50a0a,0.0,#c61a0c,0.0,#df3618,0.0,#ce2313
229,0.62,#790000,0.29,#2d0000,0.08,#b80001,0.01,#de0a02,0.0,#e41202,0.0,#b60208,0.0,#cf0e08,0.0,#8e0909
230,0.62,#7a0000,0.29,#2f0000,0.09,#be0201,0.0,#d93f21,0.0,#c41b0f,0.0,#df210b,,,,
231,0.63,#7b0000,0.29,#330000,0.08,#c40301,0.0,#cc2a14,0.0,#f1582e,0.0,#c41c10,,,,
232,0.62,#780000,0.28,#310000,0.08,#bb0101,0.01,#d90a02,0.01,#c30104,0.0,#840004,0.0,#d80b04,0.0,#b90308
233,0.61,#760000,0.27,#300000,0.1,#b30001,0.01,#d80802,0.0,#be0107,0.0,#de0f02,0.0,#c60a07,0.0,#7f0207
234,0.93,#1d0000,0.03,#ecde8f,0.01,#6c290d,0.01,#b99850,0.01,#8f672b,0.01,#ccb366,0.0,#997f46,0.0,#af6a31
235,0.82,#220000,0.11,#7b0000,0.02,#bd140c,0.02,#ea4930,0.01,#f27853,0.0,#d3341c,0.0,#ef603e,0.0,#de2924
236,0.44,#110000,0.35,#710000,0.1,#bf0a09,0.07,#e02a1e,0.02,#ee4733,0.01,#cf2014,0.01,#e53f28,0.0,#d61b17
237,0.74,#0f0000,0.26,#540000,0.0,#a20001,0.0,#c60407,0.0,#d51311,0.0,#d10c0e,0.0,#cb080a,0.0,#d30e0d
238,0.28,#430000,0.25,#040000,0.17,#5f0000,0.13,#440001,0.12,#5f0001,0.02,#5d0002,0.01,#430002,0.01,#170001
239,0.38,#5c0000,0.35,#030000,0.24,#460000,0.02,#5c0002,0.01,#410002,0.0,#190002,0.0,#5e0003,0.0,#020100
240,0.86,#100000,0.13,#550000,0.0,#a90604,0.0,#d63720,0.0,#c72213,0.0,#cd2e18,0.0,#bb190a,0.0,#c3110e
241,0.99,#0e0000,0.0,#770301,0.0,#ce3a1e,0.0,#d94a27,0.0,#e75732,0.0,#ae180b,0.0,#be2a12,,
242,0.96,#1a0000,0.02,#673109,0.01,#efdd90,0.0,#d3b564,0.0,#8a6728,0.0,#ba984d,0.0,#977e44,0.0,#af8635
243,0.49,#270200,0.22,#702306,0.16,#e7d78b,0.05,#876526,0.03,#b7974e,0.02,#ccb263,0.02,#968145,0.0,#b06c31
244,0.5,#690000,0.29,#200000,0.22,#960000,0.0,#910105,0.0,#6c0005,0.0,#be0e0e,0.0,#3c0604,,
245,0.53,#700000,0.27,#240000,0.2,#9b0001,0.0,#690005,0.0,#a60709,0.0,#cb120f,0.0,#880005,,
246,0.56,#730000,0.27,#270000,0.16,#a10001,0.0,#790005,0.0,#970105,0.0,#d6100e,0.0,#900809,0.0,#770606
247,0.54,#730000,0.26,#260000,0.19,#9e0001,0.0,#b10e0e,0.0,#960106,0.0,#a4070a,0.0,#690006,0.0,#400406
248,0.46,#6f0000,0.29,#980000,0.24,#260000,0.0,#660004,0.0,#980004,0.0,#af0b0a,,,,
249,0.32,#25130a,0.16,#edcf9b,0.14,#95714c,0.14,#6e3a28,0.12,#825f3d,0.08,#b99568,0.05,#d5b280,0.01,#ad1a2f
250,0.34,#25120a,0.16,#703729,0.12,#845f3e,0.12,#97724e,0.1,#f1d19e,0.09,#ba9469,0.06,#d6b383,0.01,#ad152e
251,0.34,#26120a,0.17,#713426,0.12,#eece9b,0.12,#98734f,0.1,#835d3e,0.08,#b99368,0.05,#d5b182,0.01,#ae162b
252,0.36,#25120a,0.17,#703426,0.14,#eacb98,0.13,#966f4c,0.1,#b79167,0.07,#80593a,0.02,#ceaa7b,0.01,#ac0f26
253,0.35,#2a140b,0.2,#703527,0.14,#f0d19e,0.1,#ba946a,0.1,#9b7450,0.07,#845c3d,0.03,#d5b182,0.01,#ac0c25
254,0.36,#26120a,0.19,#6e3727,0.16,#f4daa5,0.09,#ba956a,0.07,#d8b584,0.06,#9d7853,0.06,#855d3d,0.01,#ac0a27
255,0.39,#2a130a,0.18,#f6dea8,0.17,#693a27,0.08,#bd986c,0.07,#d7b483,0.04,#845d3c,0.04,#9c7852,0.01,#af0925
256,0.45,#261109,0.16,#f6e0aa,0.15,#693b25,0.09,#b9966c,0.06,#9d7b55,0.05,#d7b584,0.04,#845e3d,0.01,#ae0324
257,0.86,#090104,0.04,#711f21,0.04,#f2daa2,0.04,#ca856b,0.01,#d1b083,0.01,#986a52,0.0,#cf4c4c,0.0,#ba3639
258,0.86,#0a0104,0.04,#e9cd99,0.04,#742323,0.03,#c38668,0.01,#986d51,0.01,#d04948,0.01,#ba3035,0.0,#d1ac7c
259,0.87,#080104,0.04,#f3daa3,0.03,#702222,0.03,#ca856a,0.01,#ceaf83,0.0,#d14c4c,0.0,#986d53,0.0,#b8393b
260,0.73,#130105,0.1,#79181d,0.09,#f4dda3,0.05,#c0906b,0.01,#997152,0.01,#b52c31,0.01,#d7b180,0.01,#cb4b4a
261,0.52,#130206,0.18,#f6e2a6,0.17,#7a0f18,0.08,#bd986f,0.02,#9a6c51,0.02,#d6b280,0.01,#b12126,0.01,#8b5b3d
262,0.51,#160206,0.18,#f5e5a7,0.18,#7a0e17,0.07,#bb976c,0.02,#9c7554,0.02,#d4b27e,0.01,#b12226,0.0,#954f46
263,0.35,#1f0206,0.25,#7e0b15,0.21,#f6e1a4,0.12,#bc9970,0.03,#d0b081,0.02,#9c7553,0.01,#b52124,0.01,#885c3e
264,0.47,#1d0206,0.2,#740f17,0.17,#f7e5a8,0.09,#be936e,0.03,#cfb083,0.02,#9a7051,0.01,#8e5d3e,0.01,#b72e2e
265,0.45,#250106,0.21,#760b13,0.19,#f6e1a4,0.09,#c18f6b,0.03,#d1b082,0.01,#9e7152,0.01,#b92d2e,0.0,#d34b49
266,0.4,#200106,0.26,#770b14,0.18,#f7e6aa,0.08,#c0906c,0.03,#d1b183,0.02,#9b6d50,0.02,#8f5c3d,0.01,#b72b2d
267,0.44,#200106,0.29,#700d14,0.17,#f7e1a7,0.06,#c48d6d,0.02,#996b4e,0.01,#d1af81,0.01,#8b5a3e,0.01,#b93434
268,0.41,#7a0000,0.41,#aa0001,0.18,#2b0000,0.0,#a90307,0.0,#710307,0.0,#df1f14,0.0,#d51206,0.0,#c71509
269,0.44,#7c0000,0.37,#ac0001,0.18,#2e0000,0.0,#ad0006,0.0,#7e0207,0.0,#e21d0b,0.0,#d31007,0.0,#d22011
270,0.44,#7b0000,0.37,#aa0001,0.18,#2c0000,0.0,#ac0006,0.0,#7c0006,0.0,#b60d07,0.0,#cc1e10,,
271,0.43,#790000,0.39,#aa0001,0.18,#2d0000,0.0,#a60406,0.0,#680206,0.0,#b9130d,0.0,#de2610,0.0,#430206
272,0.43,#7d0000,0.39,#ac0001,0.18,#2f0000,0.0,#820005,0.0,#b00005,0.0,#d31a0d,0.0,#c60e0a,0.0,#c40d05
273,0.43,#a90001,0.4,#780000,0.17,#2d0000,0.0,#a10006,0.0,#630206,0.0,#c61411,0.0,#d8190b,0.0,#a5080c
274,0.63,#2a0106,0.15,#763725,0.06,#f5f5ce,0.05,#886540,0.04,#d9c78e,0.03,#c38c65,0.02,#958860,0.02,#bf3134
275,0.66,#2a0106,0.15,#763825,0.06,#f7f8d3,0.05,#876641,0.03,#d8c891,0.02,#c28967,0.02,#c03436,0.02,#968a64
276,0.65,#2b0106,0.16,#7a3825,0.05,#8e6441,0.04,#f7f5cf,0.04,#dbc992,0.02,#c38d6a,0.02,#988763,0.02,#be3436
277,0.64,#290106,0.15,#753623,0.07,#f3f1bc,0.05,#83633e,0.03,#93845e,0.02,#d1c289,0.02,#c78967,0.02,#b82f33
278,0.61,#2e0006,0.18,#773824,0.06,#f8f6cb,0.05,#8f643f,0.04,#dbcc93,0.02,#c28d6a,0.02,#978963,0.02,#be3638
279,0.63,#2c0106,0.19,#733623,0.05,#f4f5c2,0.05,#86623d,0.02,#92805f,0.02,#b92f31,0.02,#c58a66,0.02,#d2c18b
280,0.6,#2d0307,0.19,#713523,0.08,#f2eba9,0.04,#7f5f37,0.04,#8e7751,0.02,#bd895d,0.02,#b52328,0.01,#cdb87a
281,0.5,#842824,0.16,#b4081f,0.14,#3e251a,0.08,#8a6141,0.06,#c29361,0.04,#b6824d,0.02,#957560,0.01,#f6f0e2
282,0.48,#872523,0.17,#472c1f,0.12,#886443,0.1,#c19661,0.06,#b20821,0.04,#b8854f,0.02,#967960,0.01,#f7f2e5
283,0.5,#842224,0.18,#4d3124,0.13,#c39962,0.11,#846445,0.03,#957c63,0.02,#d5b585,0.02,#bb7f50,0.01,#bb2534
284,0.38,#812725,0.21,#513023,0.16,#c39962,0.14,#866646,0.03,#987b60,0.03,#d7b580,0.02,#bb8250,0.02,#f8f3e2
285,0.42,#912225,0.23,#562f22,0.14,#8d6946,0.13,#c49a62,0.03,#a18261,0.02,#bf8851,0.02,#d3b482,0.01,#6b573e
286,0.39,#942627,0.16,#8e6843,0.14,#503826,0.13,#b50c24,0.11,#c29960,0.05,#b98950,0.02,#9c7f62,0.01,#f7f2e3
287,0.34,#862e2a,0.29,#b81328,0.12,#463021,0.1,#8a6542,0.08,#bf945e,0.05,#b67e4b,0.02,#957a63,0.01,#f5efe1
288,0.42,#862b27,0.22,#b10f24,0.11,#8e6541,0.1,#3e271b,0.07,#c0955e,0.06,#b6814c,0.02,#977960,0.01,#f4eedf
289,0.37,#832c26,0.24,#b50d23,0.13,#402b1d,0.1,#8e6541,0.09,#c2975f,0.05,#b67d4a,0.02,#987c60,0.01,#f7f2e0
290,0.39,#882525,0.17,#b40921,0.16,#492e1f,0.12,#886542,0.09,#c49860,0.03,#9b7f5f,0.03,#b77e4c,0.02,#d4b37d
291,0.58,#862620,0.18,#4f261b,0.08,#c6995f,0.07,#8c6844,0.03,#b4051b,0.02,#987e63,0.02,#d6b37b,0.01,#ba824d
292,0.43,#7c000a,0.29,#a9010e,0.15,#2d0106,0.14,#c40b16,0.0,#8e0913,0.0,#b21f1e,0.0,#d13c30,0.0,#ae2827
293,0.46,#7f000a,0.32,#af020f,0.16,#2e0105,0.07,#ca0e18,0.0,#bc2321,0.0,#8a1217,0.0,#de4939,0.0,#cb3529
294,0.42,#79000a,0.26,#b80612,0.16,#2a0105,0.14,#9f000c,0.01,#cc1219,0.01,#8d020f,0.0,#c5151d,0.0,#ce101c
295,0.39,#76000a,0.32,#a4010e,0.15,#280105,0.14,#c20a16,0.0,#cd392b,0.0,#a41d1e,0.0,#8b0813,0.0,#b01d25
296,0.46,#7e000a,0.24,#aa010e,0.17,#2b0105,0.14,#c20b14,0.0,#870a12,0.0,#d43b2c,0.0,#ad1f1a,0.0,#ac2c28
297,0.46,#7e000a,0.29,#ae030f,0.17,#2c0105,0.07,#c70e17,0.0,#be261e,0.0,#7a0c15,0.0,#e44636,0.0,#8f231b
298,0.4,#77000a,0.27,#a3000d,0.17,#bd0915,0.16,#290105,0.0,#ca141b,0.0,#8d0612,0.0,#d0322b,0.0,#ad2725
299,0.37,#76000a,0.29,#b20411,0.16,#290105,0.12,#9d000b,0.03,#8c010e,0.02,#c81018,0.01,#c9111b,0.0,#c50c1b
300,0.44,#7d000a,0.21,#bc0814,0.18,#2d0106,0.17,#a5000d,0.0,#910511,0.0,#ce1b1c,0.0,#d53d2e,0.0,#a52922
301,0.49,#81000a,0.23,#ae020f,0.18,#2d0105,0.09,#c40d17,0.0,#8d0d17,0.0,#bc2720,0.0,#e84836,0.0,#91241d
302,0.51,#82000a,0.19,#2f0105,0.17,#af020f,0.13,#c10b16,0.0,#900b14,0.0,#bf1d1c,0.0,#cf3d2f,0.0,#8d201a
303,0.44,#7d000a,0.24,#a9010e,0.18,#2d0106,0.14,#c00b16,0.0,#8b0b14,0.0,#bc1e1d,0.0,#d94231,0.0,#cc2d26
304,0.48,#81000a,0.24,#af0210,0.18,#2f0106,0.1,#c50c17,0.0,#900b16,0.0,#bc241e,0.0,#e74b38,0.0,#701c1b
305,0.51,#83000b,0.23,#b20310,0.18,#300106,0.08,#c70d18,0.0,#920e17,0.0,#bb2520,0.0,#d94839,0.0,#9b1d1c
306,0.47,#80000a,0.2,#bd0814,0.19,#2e0105,0.14,#a8000d,0.01,#940511,0.0,#b61f1d,0.0,#cf3b2f,0.0,#821c1c
307,0.38,#aa010f,0.38,#78000a,0.16,#2b0106,0.08,#c90d19,0.0,#bf2421,0.0,#8c0e17,0.0,#d73f35,0.0,#6f1b20
308,0.38,#770009,0.32,#a6010e,0.15,#2b0106,0.14,#c40b16,0.0,#820c14,0.0,#bb211d,0.0,#c8382d,0.0,#781b21
309,0.44,#7c000a,0.23,#a7010e,0.17,#2d0105,0.17,#c10915,0.0,#8c0712,0.0,#cd382d,0.0,#ac2a26,0.0,#b21b1a
310,0.41,#7a0009,0.37,#ad020e,0.15,#2c0105,0.07,#ca0e17,0.0,#b92421,0.0,#850f16,0.0,#d24035,0.0,#c9333a
311,0.41,#aa010e,0.38,#760009,0.14,#2a0105,0.07,#c90e17,0.0,#b41c1f,0.0,#cf3d32,0.0,#681619,0.0,#d93128
312,0.41,#7a0009,0.33,#a9010e,0.15,#2c0105,0.12,#c80c16,0.0,#b61b1f,0.0,#820a13,0.0,#d13a2c,0.0,#b02627
313,0.39,#77000a,0.27,#a4000d,0.2,#c10815,0.14,#2c0106,0.0,#870713,0.0,#ae1e24,0.0,#b21b1e,0.0,#cb372a
314,0.39,#76000a,0.29,#a5000d,0.17,#c40915,0.14,#2b0105,0.0,#860913,0.0,#b41e1e,0.0,#d33b2d,0.0,#ad2024
315,0.7,#2c0101,0.14,#703021,0.05,#f3f7d2,0.03,#7d6644,0.02,#908465,0.02,#d1c890,0.02,#bb2e33,0.01,#c9836c
316,0.66,#2c0102,0.15,#733626,0.05,#f7f5cf,0.05,#8d6643,0.03,#d3c392,0.03,#c08d6d,0.03,#978265,0.02,#bd3539
317,0.69,#2d0102,0.14,#723425,0.05,#f6f7d5,0.04,#866344,0.03,#c58c6d,0.02,#978365,0.02,#d3c193,0.01,#b83235
318,0.7,#2b0102,0.13,#733526,0.06,#f7f7e7,0.03,#8d6345,0.03,#d1c594,0.02,#958464,0.02,#c0866d,0.01,#bb3037
319,0.69,#2d0102,0.14,#753326,0.05,#f7f8d8,0.04,#886443,0.03,#948465,0.02,#c68b6d,0.02,#d1c092,0.01,#be3139
320,0.64,#2e0202,0.17,#783527,0.06,#8b6442,0.04,#f5f5c8,0.04,#958765,0.03,#d3c28f,0.02,#c48d6d,0.01,#c6333a
321,0.69,#2f0102,0.16,#772d21,0.04,#f5f5dc,0.03,#d1c993,0.03,#8e6746,0.03,#958564,0.01,#c4886c,0.01,#cd3841
322,0.65,#310102,0.19,#762a1f,0.04,#d1ca94,0.04,#8b6745,0.03,#f3f3ca,0.03,#928364,0.01,#c6876d,0.01,#d0363f
323,0.66,#350102,0.2,#75281f,0.06,#f9f9f0,0.02,#885f45,0.02,#cdc290,0.02,#967d66,0.01,#c88d74,0.0,#dc2e3f
324,0.69,#320102,0.18,#72251f,0.07,#fafaf4,0.02,#c8c08a,0.01,#947d68,0.01,#8a5c45,0.01,#c89074,0.0,#dc2e41
325,0.63,#380203,0.23,#742620,0.07,#f8f8ea,0.03,#875e46,0.02,#937c68,0.01,#ccbe93,0.01,#c98d76,0.0,#db283d
326,0.63,#350102,0.24,#6f1d19,0.07,#f9faf1,0.02,#cac08c,0.02,#856243,0.02,#918167,0.01,#c3886b,0.0,#bd373f
327,0.6,#340102,0.25,#6f261f,0.07,#f6f7e5,0.04,#896143,0.02,#8f7967,0.01,#d3c693,0.01,#c48f7a,0.01,#d7283e
328,0.6,#360102,0.24,#72241e,0.08,#f8f8e7,0.03,#896045,0.02,#927864,0.02,#d5c896,0.01,#c48b74,0.01,#d02338
329,0.62,#340002,0.26,#701d1a,0.07,#f8f8ee,0.02,#835f44,0.01,#8b7c69,0.01,#d3c795,0.01,#c58974,0.01,#d02237
330,0.68,#360002,0.2,#71201a,0.06,#f6f6ec,0.02,#806140,0.02,#d3cb98,0.01,#8f826a,0.01,#c5846f,0.01,#d1273a
331,0.55,#340102,0.32,#6f201a,0.05,#f1f2d6,0.04,#836042,0.02,#907d66,0.01,#cfc698,0.01,#c38b73,0.0,#c82234
332,0.57,#320001,0.38,#6c0c0c,0.03,#f1f2e3,0.01,#7f5e3e,0.01,#8d826a,0.0,#c31d2f,0.0,#cac29b,0.0,#c8897a
333,0.5,#6d0b0c,0.44,#2f0001,0.03,#f6f5ec,0.01,#845f3e,0.01,#be2333,0.01,#907e6a,0.0,#c88a79,0.0,#d1c499
334,0.45,#6c0909,0.44,#2f0001,0.06,#c0071e,0.03,#f5f5e9,0.01,#885f3b,0.01,#8c806c,0.0,#cbc297,0.0,#c48674
335,0.53,#330001,0.39,#6d0d0b,0.04,#eeeece,0.02,#85623e,0.01,#d0c89b,0.01,#93856c,0.01,#b91c2f,0.0,#c68974
336,0.54,#2b0001,0.42,#6d0708,0.01,#86623c,0.01,#b41223,0.01,#f0efd9,0.01,#d1c998,0.0,#928469,0.0,#c58973
337,0.66,#300001,0.27,#670306,0.03,#e8eab9,0.02,#b70c20,0.01,#d0c79b,0.01,#948666,0.01,#866944,0.0,#c78872
338,0.64,#2e0001,0.31,#660003,0.01,#c4031d,0.01,#eaeab6,0.01,#d2c698,0.01,#958864,0.01,#8a6a45,0.0,#c58f74
339,0.67,#320001,0.31,#670104,0.01,#e6e7ba,0.01,#cfc89b,0.0,#91856b,0.0,#c48672,0.0,#806447,0.0,#b83b3e
340,0.71,#300001,0.26,#640003,0.01,#e9e9b9,0.01,#d5ce9c,0.0,#948666,0.0,#bb1e2e,0.0,#7f6548,0.0,#c68b72
341,0.73,#310000,0.24,#650103,0.02,#e4e2ae,0.0,#85603b,0.0,#8f7e5c,0.0,#c5866d,0.0,#c1b384,0.0,#b43134
342,0.75,#2f0001,0.18,#630306,0.04,#e6e2ac,0.01,#ba8565,0.01,#937a59,0.01,#c9b583,0.0,#815e3f,0.0,#b53838
343,0.67,#310001,0.2,#630507,0.08,#ece7ad,0.01,#be8265,0.01,#94795a,0.01,#cdb885,0.01,#835f3f,0.0,#b63c39
344,0.64,#300001,0.21,#630809,0.11,#efeaae,0.02,#967658,0.01,#c38769,0.01,#7c5e41,0.01,#cdb685,0.0,#b83a35
345,0.58,#320001,0.23,#630607,0.13,#ece7ae,0.02,#9a775a,0.02,#c9bc87,0.01,#c1896c,0.01,#836240,0.0,#b83b37
346,0.63,#290101,0.17,#eee8ad,0.13,#620b0b,0.02,#937e5b,0.02,#bbb381,0.01,#bf9171,0.01,#765f3f,0.0,#b43836
347,0.68,#230101,0.15,#ebe6aa,0.11,#62090a,0.04,#9b8c64,0.02,#b8b380,0.01,#bb9570,0.0,#755d3e,0.0,#b93936
348,0.75,#160101,0.08,#f3ecaf,0.04,#6c2421,0.04,#cbbe89,0.04,#958162,0.02,#c79877,0.02,#7c6241,0.0,#b73541
349,0.69,#1a0101,0.08,#cbc18a,0.07,#f4ebb0,0.05,#672620,0.04,#978564,0.03,#c59876,0.03,#7d6345,0.0,#bb3640
350,0.71,#170001,0.08,#efe6aa,0.07,#9a8d66,0.06,#c0b985,0.04,#6d2926,0.03,#c29773,0.01,#816340,0.0,#c04554
351,0.75,#140201,0.06,#e8dea3,0.06,#9a8d63,0.04,#b5b281,0.04,#633428,0.02,#765e3d,0.02,#b49d75,0.0,#744b4c
352,0.75,#150101,0.06,#ede4a7,0.06,#9c8d65,0.05,#6a2928,0.04,#c9bf89,0.03,#b59c75,0.01,#7f623e,0.0,#844e53
353,0.73,#130101,0.08,#e8e2a3,0.06,#97895f,0.04,#634430,0.04,#bcb580,0.03,#755f3d,0.02,#b69b6f,0.0,#a8aa79
354,0.71,#110101,0.1,#e6dda1,0.07,#998c60,0.06,#b9b27d,0.03,#aea273,0.01,#76613d,0.01,#643f2b,0.0,#c8a38d
355,0.76,#0d0101,0.08,#ece4a7,0.06,#96875e,0.04,#bab582,0.03,#65432e,0.02,#745f3e,0.02,#b0a073,0.0,#cba691
356,0.41,#73271e,0.22,#412414,0.16,#836542,0.1,#bf9361,0.05,#b37f4d,0.02,#907a65,0.02,#af1424,0.01,#f4ecd9
357,0.4,#7a2a21,0.2,#432d1b,0.16,#836342,0.11,#c19461,0.06,#b67d4b,0.05,#b01121,0.02,#907b65,0.01,#f4eddd
