pic,percentage1,hex1,percentage2,hex2,percentage3,hex3,percentage4,hex4,percentage5,hex5,percentage6,hex6,percentage7,hex7,percentage8,hex8
1363,0.73,#1c2522,0.12,#6a6e6f,0.1,#485052,0.02,#d1cbb7,0.02,#525a5c,0.01,#a19e97,0.0,#aba69c,0.0,#555757
1364,0.7,#1c2522,0.15,#696d6e,0.11,#485152,0.02,#525a5c,0.02,#cbc7b4,0.0,#a2a098,0.0,#aba79d,0.0,#555758
1365,0.86,#1f2724,0.05,#454d4f,0.04,#dbd4bd,0.04,#707171,0.01,#51585a,0.01,#9e9b94,0.0,#a5a299,,
1366,0.87,#1f2724,0.06,#444c4e,0.03,#6c6d6e,0.02,#cdc8b4,0.01,#4f5658,0.0,#9a9691,0.0,#a1a097,0.0,#a49d97
1367,0.82,#1c2421,0.1,#434b4e,0.04,#dad4bd,0.03,#6a6c6d,0.01,#4f5659,0.0,#9c9993,0.0,#a3a197,0.0,#a5a098
1368,0.77,#1e2624,0.14,#424b4d,0.04,#64676a,0.03,#4f5659,0.02,#d1ccb7,0.0,#9b9791,0.0,#a3a29a,,
1369,0.68,#1c2522,0.14,#c4c1af,0.07,#696c6d,0.07,#404a4c,0.02,#95938e,0.02,#4c5557,0.0,#9c9b93,0.0,#9e9994
1370,0.77,#1c2522,0.09,#cfcab6,0.05,#434c4f,0.05,#6a6d6f,0.01,#999691,0.01,#50585c,0.0,#a1a198,0.0,#a39f97
1371,0.63,#1f2825,0.17,#cdc8b4,0.08,#424b4e,0.07,#707273,0.02,#999791,0.02,#505759,0.0,#a2a098,0.0,#a49e9a
1372,0.74,#161f1b,0.12,#585e61,0.06,#3b4648,0.03,#444e51,0.03,#a7a69b,0.01,#878684,0.0,#8f8d89,0.0,#8e8f89
1373,0.88,#141c18,0.04,#d4ceb9,0.04,#737574,0.03,#464e50,0.01,#9b9993,0.01,#51585a,0.0,#a4a39a,0.0,#a6a19a
1374,0.86,#151d19,0.05,#c2bead,0.04,#414a4c,0.03,#6b6f6f,0.01,#4d5557,0.01,#969590,0.0,#9e9e96,,
1375,0.84,#171f1c,0.08,#dad4bd,0.03,#6e7071,0.03,#434b4e,0.01,#989690,0.01,#4e5659,0.0,#a19f97,0.0,#a49d9b
1376,0.74,#151e1a,0.13,#727776,0.06,#d6d1bb,0.05,#475253,0.01,#525c5d,0.01,#9e9e96,0.0,#a6a79c,0.0,#a8a69b
1377,0.76,#19221f,0.11,#727776,0.06,#485354,0.05,#d9d4bd,0.01,#535d5e,0.01,#a3a39a,0.0,#aba99f,0.0,#a8ab9f
1378,0.73,#1c2522,0.11,#757978,0.08,#d5d1ba,0.06,#495355,0.02,#545e60,0.01,#a3a39a,0.0,#a9ab9f,0.0,#aca99e
1379,0.77,#19221e,0.12,#727777,0.05,#475254,0.03,#d3cfba,0.02,#525c5e,0.01,#a09f97,0.0,#a7a99d,,
1380,0.78,#1a2421,0.09,#747978,0.06,#dad5bd,0.04,#485354,0.02,#535d5f,0.01,#a2a399,0.0,#a9ab9f,0.0,#acaa9f
1381,0.6,#19231f,0.18,#696f6f,0.11,#414c4e,0.08,#4d585a,0.02,#c2bfae,0.01,#9c9b94,0.0,#a4a49a,,
1382,0.65,#19221f,0.15,#6b7171,0.12,#444f51,0.06,#4f5a5c,0.02,#c2bfaf,0.01,#a1a198,0.0,#a8a99e,0.0,#aaa69e
1383,0.73,#17211e,0.12,#6c7171,0.08,#434e50,0.03,#4e585b,0.02,#c2c0af,0.01,#9e9d95,0.0,#a5a59c,,
1384,0.74,#17201d,0.13,#6e7373,0.07,#444f51,0.03,#505a5c,0.02,#c9c6b3,0.01,#a1a198,0.0,#a7a99d,0.0,#aaa79e
1385,0.74,#17211e,0.14,#707574,0.07,#465153,0.02,#515b5d,0.02,#c8c6b3,0.01,#a4a49b,0.0,#abaa9e,0.0,#a9aca1
1386,0.73,#16201c,0.13,#6d7372,0.07,#434e50,0.03,#505a5b,0.02,#c5c2b1,0.01,#9d9e96,0.0,#a6a79c,,
1387,0.75,#16201d,0.14,#6f7574,0.06,#455052,0.03,#505b5d,0.01,#bcbbac,0.01,#a2a299,0.0,#aaa89d,0.0,#a8aa9f
1388,0.72,#151e1a,0.13,#6d7272,0.06,#424e4f,0.04,#4e595b,0.03,#c6c3b1,0.02,#9c9c95,0.0,#a5a69b,0.0,#a8a199
1389,0.73,#151e1b,0.12,#707574,0.06,#434e50,0.04,#4f595b,0.03,#c9c6b3,0.02,#9f9f97,0.0,#a7a89c,0.0,#aaa596
1390,0.71,#151e1a,0.13,#6e7373,0.06,#424d4f,0.04,#4e595b,0.03,#cfcbb7,0.02,#9d9d95,0.0,#a6a79c,,
1391,0.74,#161f1c,0.12,#6b7171,0.07,#424d4f,0.03,#4d585a,0.03,#c2bfaf,0.02,#9b9b94,0.0,#a3a49a,,
1392,0.73,#151e1b,0.12,#6f7474,0.07,#444f51,0.03,#c9c6b3,0.03,#505a5d,0.02,#a09f97,0.0,#a8a99e,0.0,#aaa79d
1393,0.58,#131d19,0.17,#515b5e,0.08,#858785,0.08,#6b7274,0.04,#374345,0.03,#2f3b3c,0.02,#747a7b,0.0,#78787b
1394,0.7,#1a2320,0.17,#6b7070,0.07,#454f51,0.03,#d1cdb8,0.02,#505a5c,0.01,#9c9c95,0.0,#a5a69c,0.0,#545656
1395,0.69,#1c2522,0.18,#6d7272,0.06,#454f50,0.03,#c5c2b0,0.02,#50595b,0.01,#9b9b95,0.0,#a4a59b,0.0,#545651
1396,0.68,#1b2522,0.17,#6e7373,0.07,#454f50,0.04,#cac6b3,0.03,#50595b,0.01,#9d9c95,0.0,#a6a59b,0.0,#a9a39a
1397,0.66,#1a2421,0.15,#6d7171,0.09,#434e50,0.06,#c7c3b1,0.02,#4f595b,0.02,#9c9b93,0.0,#a3a499,0.0,#a5a198
1398,0.67,#1b2522,0.16,#707473,0.09,#465052,0.03,#525b5d,0.03,#c2bfae,0.02,#9f9e96,0.0,#a6a79c,0.0,#a9a59b
1399,0.72,#1e2a27,0.13,#737978,0.08,#455153,0.04,#515c5e,0.02,#c8c6b3,0.01,#9fa098,0.0,#a8a99e,,
1400,0.69,#1b2623,0.14,#676f6f,0.09,#3e4b4d,0.04,#4a5557,0.03,#afafa3,0.02,#91938e,0.0,#9a9d96,0.0,#9d9a94
1401,0.65,#1e2926,0.18,#6a7071,0.13,#475254,0.02,#525c5e,0.01,#ccc9b6,0.01,#a09f98,0.0,#aaa89d,0.0,#555a5a
1402,0.71,#1c2724,0.14,#6d7272,0.1,#465153,0.04,#515b5d,0.01,#d6d1bc,0.01,#a09f97,0.0,#a8a99c,0.0,#aba79e
1403,0.73,#1e2825,0.14,#717675,0.09,#495355,0.02,#535d5f,0.02,#cdcab6,0.01,#a3a399,0.0,#aba99e,0.0,#585b5b
1404,0.77,#1a2421,0.12,#707574,0.06,#465152,0.02,#515b5c,0.02,#cdc9b5,0.01,#9f9e96,0.0,#a6a79b,,
1405,0.61,#17211e,0.18,#6a7071,0.1,#404c4d,0.05,#4d585a,0.04,#b6b6a7,0.02,#989992,0.01,#a3a49a,,
1406,0.53,#17211e,0.25,#6a7071,0.09,#3f4a4c,0.07,#4b5658,0.03,#b0b0a3,0.02,#949590,0.01,#9fa197,,
1407,0.66,#192422,0.15,#707676,0.08,#414e50,0.04,#4e5a5d,0.04,#cac7b4,0.03,#9b9c95,0.01,#a5a69c,,
1408,0.63,#172220,0.17,#697072,0.09,#3d4a4d,0.06,#4a5659,0.03,#939591,0.02,#bbbaab,0.01,#9fa099,,
1409,0.6,#16170f,0.12,#745e5a,0.1,#433023,0.09,#5e4a44,0.05,#897b7b,0.03,#554033,0.01,#7d6b6f,0.0,#82706a
1410,0.59,#15170e,0.12,#715d58,0.1,#402f21,0.09,#5b4a43,0.05,#867a77,0.04,#513f31,0.01,#7e6e68,0.0,#7a696d
1411,0.59,#15160e,0.12,#715d59,0.1,#402f22,0.09,#5b4a44,0.05,#857978,0.04,#503f32,0.01,#79696d,0.0,#7e6e68
1412,0.59,#15160f,0.12,#715d5a,0.1,#402f23,0.09,#5b4a44,0.05,#86797a,0.04,#513f33,0.0,#7b696f,0.0,#806e6a
1413,0.59,#15170f,0.12,#705d5a,0.1,#402f23,0.1,#5a4a45,0.05,#857a7a,0.04,#503f33,0.01,#79696e,0.0,#7d6e69
1414,0.62,#23241a,0.24,#666462,0.05,#a4ada7,0.03,#4e3e35,0.02,#3e4f51,0.01,#494c40,0.01,#8c7c7f,0.01,#938b8e
1415,0.65,#24251a,0.19,#6d6766,0.05,#a6b0aa,0.04,#513d35,0.02,#354748,0.01,#928a8d,0.01,#5d4947,0.01,#404f4d
1416,0.65,#13130a,0.14,#453122,0.07,#776260,0.06,#5f4d47,0.05,#918b8b,0.02,#574336,0.01,#837478,0.0,#503f3d
1417,0.65,#13130a,0.14,#453122,0.07,#776160,0.05,#5f4d47,0.05,#918b8b,0.02,#584337,0.01,#827478,0.0,#4c3e3d
1418,0.65,#13130a,0.14,#453123,0.08,#776261,0.05,#604d48,0.05,#918b8c,0.02,#584338,0.01,#83757a,0.0,#4a3e3e
1419,0.91,#1a1c17,0.04,#5e656b,0.03,#40484e,0.01,#c4c7b7,0.01,#495259,0.01,#838e95,0.0,#544b4a,0.0,#92a0a2
1420,0.91,#1a1d17,0.03,#41494f,0.03,#626b72,0.01,#4c575d,0.01,#c8c9b6,0.0,#829096,0.0,#99a6a7,0.0,#54463d
1421,0.93,#1b1e18,0.03,#687277,0.02,#454e54,0.01,#4f5b62,0.01,#cdcdba,0.0,#909b9f,0.0,#9eaba9,0.0,#5d5352
1422,0.93,#1b1d17,0.03,#60696f,0.02,#424a50,0.01,#4c565e,0.0,#bebcac,0.0,#879398,0.0,#54463e,0.0,#98a8a8
1423,0.58,#1d2724,0.22,#686e6e,0.08,#424d4e,0.05,#b8b6a7,0.05,#4c5758,0.02,#999a92,0.0,#9fa198,0.0,#a29e95
1424,0.58,#1d2724,0.2,#6d7271,0.1,#434e4f,0.05,#4f595a,0.04,#bfbdad,0.02,#9d9d95,0.0,#a5a69b,,
1425,0.56,#1d2724,0.22,#696f6f,0.1,#424d4e,0.06,#4d5859,0.04,#b7b5a7,0.03,#979791,0.0,#a0a197,,
1426,0.55,#1d2825,0.24,#696f6f,0.1,#424d4e,0.05,#4c5759,0.04,#bebcab,0.02,#979791,0.0,#9fa197,0.0,#a29f98
1427,0.54,#1d2724,0.26,#696f6f,0.1,#414c4d,0.04,#4b5658,0.03,#b0afa2,0.03,#93948e,0.0,#9d9e96,0.0,#a09c95
1428,0.58,#202a27,0.24,#6e7373,0.1,#485254,0.04,#535d5e,0.02,#c9c6b3,0.01,#a1a198,0.0,#a8a99d,0.0,#57595b
1429,0.58,#1d2825,0.23,#6d7272,0.11,#455051,0.04,#4f5a5b,0.03,#c2c0ae,0.01,#9c9c95,0.0,#a3a69b,0.0,#a6a39a
1430,0.58,#1c2724,0.21,#6e7372,0.11,#455051,0.06,#505b5c,0.02,#c4c2b0,0.01,#9e9e95,0.0,#a7a79c,,
1431,0.59,#18221e,0.23,#636a6a,0.09,#3d494a,0.05,#475254,0.03,#adaca0,0.02,#8d8e89,0.0,#959890,0.0,#98958f
1432,0.67,#1e2926,0.15,#434f50,0.1,#696f6f,0.04,#505a5c,0.03,#d4d0ba,0.0,#9b9c94,0.0,#a5a69a,,
1433,0.66,#1e2926,0.15,#414d4f,0.11,#676e6f,0.06,#4d585a,0.02,#cfcbb7,0.01,#999993,0.0,#a2a39a,,
1434,0.6,#202b29,0.16,#434e51,0.15,#6c7272,0.05,#4f595b,0.03,#cbc7b4,0.01,#9b9b94,0.0,#a4a59b,,
1435,0.79,#1e2825,0.11,#444d51,0.04,#6d6f72,0.03,#cfcab7,0.01,#4e565a,0.01,#9a9793,0.0,#a2a299,0.0,#a4a09a
1436,0.63,#212a28,0.17,#444d51,0.11,#d5d0ba,0.05,#6f7174,0.03,#4f575b,0.01,#9c9994,0.0,#a4a39b,0.0,#a7a29b
1437,0.67,#242d2b,0.17,#454e51,0.08,#d6d0bb,0.04,#6c6f71,0.02,#4f575c,0.01,#9a9894,0.0,#a4a49a,0.0,#a6a199
1438,0.68,#242d2b,0.2,#414b4d,0.06,#4d5558,0.03,#616669,0.03,#c5c1b0,0.0,#969490,0.0,#a1a099,0.0,#a39e97
1439,0.64,#252f2d,0.2,#444d50,0.07,#ddd6bf,0.04,#4f575b,0.04,#676b6e,0.01,#999893,0.0,#a3a29a,,
1440,0.64,#252e2c,0.15,#444d50,0.11,#e0d9c1,0.06,#696c6f,0.04,#50575b,0.01,#9b9892,0.0,#a4a199,0.0,#a6a098
1441,0.48,#161f1c,0.22,#6e7374,0.13,#bfbdac,0.09,#444e51,0.04,#9b9b94,0.04,#4f595c,0.01,#a5a69c,0.0,#555650
1442,0.61,#1a2320,0.2,#737474,0.1,#495052,0.04,#c6c0af,0.03,#a29e96,0.02,#535a5d,0.0,#aba69c,0.0,#aaa89c
1443,0.6,#1b2421,0.21,#707172,0.09,#474f51,0.05,#c4bead,0.03,#50585b,0.02,#9e9b94,0.0,#a8a39a,0.0,#545554
1444,0.61,#1c2522,0.2,#737474,0.1,#495154,0.05,#cac4b2,0.03,#a29f97,0.02,#535b5e,0.0,#aba69c,0.0,#565859
1445,0.49,#586063,0.2,#1a2321,0.17,#444f52,0.11,#3a4648,0.02,#a3a29a,0.01,#878787,0.0,#908e8c,0.0,#8e908d
1446,0.74,#141e1a,0.1,#434c4f,0.08,#63676a,0.06,#e0d8c1,0.02,#50585b,0.0,#9e9b94,0.0,#a8a399,0.0,#a7a69d
1447,0.59,#1b2522,0.15,#6c6f70,0.11,#454e50,0.09,#dad3bd,0.03,#50585a,0.02,#9d9993,0.0,#a7a299,0.0,#a5a599
1448,0.75,#1a2420,0.13,#707273,0.1,#495154,0.01,#525a5d,0.01,#cdc8b6,0.0,#a3a099,0.0,#aca89f,0.0,#55585a
1449,0.87,#1a1e17,0.05,#69707b,0.03,#454b53,0.02,#8c959f,0.01,#4f5761,0.01,#bdc4bd,0.0,#a0aaad,,
1450,0.87,#1a1e18,0.05,#69707a,0.04,#454b53,0.02,#8c949f,0.01,#505862,0.01,#bfc5bd,0.0,#a1abad,0.0,#555451
1451,0.88,#191d17,0.05,#676e79,0.04,#444b53,0.02,#8a939d,0.01,#505862,0.01,#bec5be,0.0,#a1aaad,,
